rag_id,id,date,reviewerTitle,ratingValue,ratingText,reviewReply,reviewReplyType,sentimentAnalysis,satisfactoryLevel,locationId,google_review_id,thirdPartyReviewSourcesId,url,full_review_json
REV_1780599_G_AbFvOqn9,1780599,2025-01-10 12:48:08.378000+00:00,zażi ŧekk (glitch_ko),5,"I had pancakes, and they were excellent. Also, great service and a very pleasant place. Thank you very much, I will definitely come again.","Hi zażi! I'm over the moon that you had such a fantastic time with us. Your five-star rating means the world, and I'd love to hear more about what made your visit special if you have a moment to share.",dailyJobTemplate,Positive,90,93,AbFvOqn95-Qm1rV9wLFh81pCVSKGW9Ym--lHm4gbJY7elYFx27XjhwxKIg3NgSdkS_Aj3gaWPYLS_A,69,,"{""date"": ""2025-01-10 12:48:08.378000+00:00"", ""google_review_id"": ""AbFvOqn95-Qm1rV9wLFh81pCVSKGW9Ym--lHm4gbJY7elYFx27XjhwxKIg3NgSdkS_Aj3gaWPYLS_A"", ""id"": 1780599, ""isDraft"": false, ""ratingText"": ""I had pancakes, and they were excellent. Also, great service and a very pleasant place. Thank you very much, I will definitely come again."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi za\u017ci! I'm over the moon that you had such a fantastic time with us. Your five-star rating means the world, and I'd love to hear more about what made your visit special if you have a moment to share."", ""reviewReplyType"": ""dailyJobTemplate"", ""reviewerTitle"": ""za\u017ci \u0167ekk (glitch_ko)"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900050_G_AbFvOqnj,1900050,2025-01-10 12:31:50.497000+00:00,Wendy Richardson,5,Great brunch place. Perfect eggs and wonderful coffee. Lots of great menu choices for all tastes.,"Wendy, your kind words made my day! I'm delighted you enjoyed our brunch offerings at FACTORY GIRL, especially the eggs and coffee. I hope to welcome you back soon for more delicious meals.",dailyJobEmotionAI,Positive,95,93,AbFvOqnjId8gpT--0r0LGXr4vVyGNE-Jv7fWJvshDSqarnQj7eyagBHqcxn3Vsr-N-ivGgnqbWkoBg,69,,"{""date"": ""2025-01-10 12:31:50.497000+00:00"", ""google_review_id"": ""AbFvOqnjId8gpT--0r0LGXr4vVyGNE-Jv7fWJvshDSqarnQj7eyagBHqcxn3Vsr-N-ivGgnqbWkoBg"", ""id"": 1900050, ""isDraft"": false, ""ratingText"": ""Great brunch place. Perfect eggs and wonderful coffee. Lots of great menu choices for all tastes."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Wendy, your kind words made my day! I'm delighted you enjoyed our brunch offerings at FACTORY GIRL, especially the eggs and coffee. I hope to welcome you back soon for more delicious meals."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Wendy Richardson"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900029_G_AbFvOqmz,1900029,2025-01-10 12:06:41.045000+00:00,Maddi Pecharroman,5,"I was in amsterdam for a layover and rushed here from the airport to have lunch.
As delicious as the first time i tried :)
The vegan options are very tasty and you just feel soo satisfied and nourished 😍","Dear Maddi, I'm so glad you enjoyed your lunch at FACTORY GIRL during your layover! It's wonderful to hear that our vegan options left you feeling satisfied and nourished, and I appreciate you taking the time to share your experience.",dailyJobEmotionAI,Positive,95,93,AbFvOqmzNjG4pItSrywcMUBbxFQLafQ_sE5t8ldr_8PQtFhvqjy2wjHI7i5ss8xhsnGK68jyYmVNEQ,69,,"{""date"": ""2025-01-10 12:06:41.045000+00:00"", ""google_review_id"": ""AbFvOqmzNjG4pItSrywcMUBbxFQLafQ_sE5t8ldr_8PQtFhvqjy2wjHI7i5ss8xhsnGK68jyYmVNEQ"", ""id"": 1900029, ""isDraft"": false, ""ratingText"": ""I was in amsterdam for a layover and rushed here from the airport to have lunch.\nAs delicious as the first time i tried :)\nThe vegan options are very tasty and you just feel soo satisfied and nourished \ud83d\ude0d"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Dear Maddi, I'm so glad you enjoyed your lunch at FACTORY GIRL during your layover! It's wonderful to hear that our vegan options left you feeling satisfied and nourished, and I appreciate you taking the time to share your experience."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Maddi Pecharroman"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900030_G_AbFvOqmM,1900030,2025-01-10 11:29:42.900000+00:00,Sinnay 4,5,My favorite Brunch in Amsterdam!!,"Sinnay, you've made my day! I'm so glad FACTORY GIRL has become your go-to brunch spot in Amsterdam. I can't wait to welcome you back for more delicious meals and great vibes.",dailyJobEmotionAI,Positive,90,93,AbFvOqmMi2zWbugC4J4b9bVqK7mScGRo-tb9IdGMMvePcW4HfIwYKtWB0gidD1PQrE0gcyDUzq_l1Q,69,,"{""date"": ""2025-01-10 11:29:42.900000+00:00"", ""google_review_id"": ""AbFvOqmMi2zWbugC4J4b9bVqK7mScGRo-tb9IdGMMvePcW4HfIwYKtWB0gidD1PQrE0gcyDUzq_l1Q"", ""id"": 1900030, ""isDraft"": false, ""ratingText"": ""My favorite Brunch in Amsterdam!!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Sinnay, you've made my day! I'm so glad FACTORY GIRL has become your go-to brunch spot in Amsterdam. I can't wait to welcome you back for more delicious meals and great vibes."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Sinnay 4"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900016_G_AbFvOqnc,1900016,2025-01-10 10:43:52.374000+00:00,Emma Terenius,5,,Hi Emma! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share.,dailyJobEmotionAI,,0,93,AbFvOqncdvJy725RW8UGp0ZhTIclwQ5cn43BKOAHHVLXs3-AmpQTCcEU2LWhHLZ5hBDPfyaFNzwuxg,69,,"{""date"": ""2025-01-10 10:43:52.374000+00:00"", ""google_review_id"": ""AbFvOqncdvJy725RW8UGp0ZhTIclwQ5cn43BKOAHHVLXs3-AmpQTCcEU2LWhHLZ5hBDPfyaFNzwuxg"", ""id"": 1900016, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Emma! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Emma Terenius"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900001_G_AbFvOqkg,1900001,2025-01-10 10:16:49.253000+00:00,Hanna Hoins,5,,Hi Hanna! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share!,dailyJobEmotionAI,,0,93,AbFvOqkg9Phml1AGDCDtUJT8Mt7y7GkRBTDLGulrquzGuwsOFVbIlefzEi-xhT2Imk42snSKgKpV,69,,"{""date"": ""2025-01-10 10:16:49.253000+00:00"", ""google_review_id"": ""AbFvOqkg9Phml1AGDCDtUJT8Mt7y7GkRBTDLGulrquzGuwsOFVbIlefzEi-xhT2Imk42snSKgKpV"", ""id"": 1900001, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Hanna! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Hanna Hoins"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1898100_G_AbFvOqk2,1898100,2025-01-09 12:46:09.395000+00:00,Jessenia Gonzalez,5,Amazing! Can't recommend the Turks dad and shakshuka enough 😍🥹 best brunch in Amsterdam to date.,"Jessenia, your glowing review made my day! I'm so glad you enjoyed our Turks dad and shakshuka - they're definitely crowd favorites here at FACTORY GIRL. Hope to see you again soon for more brunch delights!",dailyJobEmotionAI,Positive,90,93,AbFvOqk2W8FOJb1wltG3eCBTA2efl66xZ2r5Ar39fW724nphWUIjKx7rCpeZOG1SKhY4Fb1-1syyrg,69,,"{""date"": ""2025-01-09 12:46:09.395000+00:00"", ""google_review_id"": ""AbFvOqk2W8FOJb1wltG3eCBTA2efl66xZ2r5Ar39fW724nphWUIjKx7rCpeZOG1SKhY4Fb1-1syyrg"", ""id"": 1898100, ""isDraft"": false, ""ratingText"": ""Amazing! Can't recommend the Turks dad and shakshuka enough \ud83d\ude0d\ud83e\udd79 best brunch in Amsterdam to date."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Jessenia, your glowing review made my day! I'm so glad you enjoyed our Turks dad and shakshuka - they're definitely crowd favorites here at FACTORY GIRL. Hope to see you again soon for more brunch delights!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Jessenia Gonzalez"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1898114_G_AbFvOqnj,1898114,2025-01-09 12:25:02.803000+00:00,emeric dacruz,5,,Hi Emeric! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share.,dailyJobEmotionAI,,0,93,AbFvOqnjbNPUwsnPuBPYtUgmeAtqLsyxd6JbmJ0LF2ybTFl4p55xDQhaztKrSURpqOtke5WNx1m3Dg,69,,"{""date"": ""2025-01-09 12:25:02.803000+00:00"", ""google_review_id"": ""AbFvOqnjbNPUwsnPuBPYtUgmeAtqLsyxd6JbmJ0LF2ybTFl4p55xDQhaztKrSURpqOtke5WNx1m3Dg"", ""id"": 1898114, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Emeric! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""emeric dacruz"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1898097_G_AbFvOqnF,1898097,2025-01-09 12:11:12.103000+00:00,Natalya Martynova,5,My favorite place for brunch in Amsterdam.,"Natalya, I'm over the moon to hear FACTORY GIRL is your favorite brunch spot in Amsterdam! I'll be sure to let our team know how much you enjoy our offerings, and we can't wait to welcome you back soon.",dailyJobEmotionAI,Positive,95,93,AbFvOqnFir87cxqXRSaQ9XjFKmId6o4LWQoups1Cmxz1rfdE2Obrg__ZLmcsMUw-Zozy3zehYN3t,69,,"{""date"": ""2025-01-09 12:11:12.103000+00:00"", ""google_review_id"": ""AbFvOqnFir87cxqXRSaQ9XjFKmId6o4LWQoups1Cmxz1rfdE2Obrg__ZLmcsMUw-Zozy3zehYN3t"", ""id"": 1898097, ""isDraft"": false, ""ratingText"": ""My favorite place for brunch in Amsterdam."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Natalya, I'm over the moon to hear FACTORY GIRL is your favorite brunch spot in Amsterdam! I'll be sure to let our team know how much you enjoy our offerings, and we can't wait to welcome you back soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Natalya Martynova"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1898098_G_AbFvOqns,1898098,2025-01-09 12:09:36.261000+00:00,Johannes Detmer,5,"Very tasty and good choice of food, accompanied by relaxed atmosphere.","Johannes, I'm over the moon to hear about your fantastic experience at FACTORY GIRL! I'm glad you enjoyed the tasty food selection and relaxed atmosphere – it's exactly what we aim for.",dailyJobEmotionAI,Positive,95,93,AbFvOqnsXCEenP--yff1CGYBWru1NihhBs79S0AsNhHtXpWD0VFekSP-fnFanbYyU_AVwMHXHk23,69,,"{""date"": ""2025-01-09 12:09:36.261000+00:00"", ""google_review_id"": ""AbFvOqnsXCEenP--yff1CGYBWru1NihhBs79S0AsNhHtXpWD0VFekSP-fnFanbYyU_AVwMHXHk23"", ""id"": 1898098, ""isDraft"": false, ""ratingText"": ""Very tasty and good choice of food, accompanied by relaxed atmosphere."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Johannes, I'm over the moon to hear about your fantastic experience at FACTORY GIRL! I'm glad you enjoyed the tasty food selection and relaxed atmosphere \u2013 it's exactly what we aim for."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Johannes Detmer"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1898099_G_AbFvOqk-,1898099,2025-01-09 11:52:32.695000+00:00,Niels Waleson,5,Nice atmosphere and good food. Good gluten free options as well!,"Niels, your kind words made my day! I'm delighted you enjoyed our atmosphere and gluten-free options at FACTORY GIRL. We'll keep striving to provide great experiences for all our guests.",dailyJobEmotionAI,Positive,90,93,AbFvOqk-mmeICI05xGdQUFxXuSfMkeKteNQbR0ySSeINsTNQmEavU2w27Pb6kjYXHp9eNi-TLHbSpQ,69,,"{""date"": ""2025-01-09 11:52:32.695000+00:00"", ""google_review_id"": ""AbFvOqk-mmeICI05xGdQUFxXuSfMkeKteNQbR0ySSeINsTNQmEavU2w27Pb6kjYXHp9eNi-TLHbSpQ"", ""id"": 1898099, ""isDraft"": false, ""ratingText"": ""Nice atmosphere and good food. Good gluten free options as well!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Niels, your kind words made my day! I'm delighted you enjoyed our atmosphere and gluten-free options at FACTORY GIRL. We'll keep striving to provide great experiences for all our guests."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Niels Waleson"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1898101_G_AbFvOqko,1898101,2025-01-09 11:43:50.400000+00:00,Julián Elias Pellegrini,5,Es muy cute! 🤍🤍🤍,¡Hola Julián! Me alegra muchísimo que hayas disfrutado tu experiencia en FACTORY GIRL. Espero verte pronto de nuevo para que sigas descubriendo todo lo que tenemos para ofrecer.,dailyJobEmotionAI,Positive,90,93,AbFvOqkoH01l0nfidFEVxfoKaJwwV3fozCtqU1TQOd4PLecC3UnYCTNSB4lhS-_OLDoRe9IP6Or6xQ,69,,"{""date"": ""2025-01-09 11:43:50.400000+00:00"", ""google_review_id"": ""AbFvOqkoH01l0nfidFEVxfoKaJwwV3fozCtqU1TQOd4PLecC3UnYCTNSB4lhS-_OLDoRe9IP6Or6xQ"", ""id"": 1898101, ""isDraft"": false, ""ratingText"": ""Es muy cute! \ud83e\udd0d\ud83e\udd0d\ud83e\udd0d"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""\u00a1Hola Juli\u00e1n! Me alegra much\u00edsimo que hayas disfrutado tu experiencia en FACTORY GIRL. Espero verte pronto de nuevo para que sigas descubriendo todo lo que tenemos para ofrecer."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Juli\u00e1n Elias Pellegrini"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
